Reporter,Partner,ExportRP
Brazil,Sierra Leone,0.0
Brunei Darussalam,Sierra Leone,0.0
Bulgaria,Sierra Leone,0.0
Myanmar,Sierra Leone,0.0
Belarus,Sierra Leone,0.0
Cambodia,Sierra Leone,0.0
Cameroon,Sierra Leone,0.0
Canada,Sierra Leone,0.0
Sri Lanka,Sierra Leone,0.0
Chile,Sierra Leone,0.0
China,Sierra Leone,3118639.6157
Taipei,Sierra Leone,0.0
Colombia,Sierra Leone,0.0
Congo (DRC),Sierra Leone,0.0
Costa Rica,Sierra Leone,0.0
Croatia,Sierra Leone,0.0
Cuba,Sierra Leone,0.0
Cyprus,Sierra Leone,0.0
Czech Republic,Sierra Leone,0.0
Denmark,Sierra Leone,1748.8516000000002
Dominican Republic,Sierra Leone,0.0
Ecuador,Sierra Leone,0.0
El Salvador,Sierra Leone,0.0
Ethiopia,Sierra Leone,0.0
Estonia,Sierra Leone,0.0
Finland,Sierra Leone,0.0
France,Sierra Leone,20111.7934
Georgia,Sierra Leone,0.0
Germany,Sierra Leone,11804.748300000001
Ghana,Sierra Leone,0.0
Greece,Sierra Leone,2623.2774
Guatemala,Sierra Leone,0.0
Honduras,Sierra Leone,0.0
Hong Kong,Sierra Leone,9181.4709
Hungary,Sierra Leone,0.0
Iceland,Sierra Leone,0.0
India,Sierra Leone,356765.72640000004
Indonesia,Sierra Leone,0.0
Iran,Sierra Leone,0.0
Ireland,Sierra Leone,0.0
Israel,Sierra Leone,0.0
Italy,Sierra Leone,17925.728900000002
Côte d'Ivoire,Sierra Leone,0.0
Japan,Sierra Leone,0.0
Kazakhstan,Sierra Leone,0.0
Jordan,Sierra Leone,0.0
Kenya,Sierra Leone,143843.0441
Korea,Sierra Leone,0.0
Kuwait,Sierra Leone,0.0
Kyrgyz Republic,Sierra Leone,0.0
Lao PDR,Sierra Leone,0.0
Lebanese Republic,Sierra Leone,425408.1517
Latvia,Sierra Leone,0.0
Libya,Sierra Leone,0.0
Lithuania,Sierra Leone,0.0
Luxembourg,Sierra Leone,0.0
Macao,Sierra Leone,0.0
Malaysia,Sierra Leone,0.0
Mali,Sierra Leone,0.0
Malta,Sierra Leone,0.0
Mauritius,Sierra Leone,0.0
Mexico,Sierra Leone,136410.4248
Mongolia,Sierra Leone,0.0
Moldova,Sierra Leone,0.0
Morocco,Sierra Leone,0.0
Mozambique,Sierra Leone,0.0
Oman,Sierra Leone,0.0
Namibia,Sierra Leone,0.0
Nepal,Sierra Leone,0.0
Netherlands,Sierra Leone,14428.0257
New Zealand,Sierra Leone,0.0
Nicaragua,Sierra Leone,0.0
Nigeria,Sierra Leone,17488.516
Norway,Sierra Leone,0.0
Pakistan,Sierra Leone,0.0
Panama,Sierra Leone,0.0
Paraguay,Sierra Leone,0.0
Peru,Sierra Leone,0.0
Philippines,Sierra Leone,0.0
Poland,Sierra Leone,0.0
Portugal,Sierra Leone,0.0
Qatar,Sierra Leone,0.0
Romania,Sierra Leone,0.0
Russian Federation,Sierra Leone,0.0
Saudi Arabia,Sierra Leone,0.0
Senegal,Sierra Leone,0.0
Singapore,Sierra Leone,437.21290000000005
Slovak Republic,Sierra Leone,0.0
Viet Nam,Sierra Leone,0.0
Slovenia,Sierra Leone,0.0
South Africa,Sierra Leone,6558.1935
Zimbabwe,Sierra Leone,0.0
Spain,Sierra Leone,0.0
Sudan,Sierra Leone,0.0
Sweden,Sierra Leone,0.0
Switzerland,Sierra Leone,0.0
Thailand,Sierra Leone,0.0
Trinidad and Tobago,Sierra Leone,0.0
United Arab Emirates,Sierra Leone,56400.4641
Tunisia,Sierra Leone,0.0
Turkey,Sierra Leone,0.0
Uganda,Sierra Leone,0.0
Ukraine,Sierra Leone,0.0
North Macedonia,Sierra Leone,0.0
Egypt,Sierra Leone,14865.238599999999
United Kingdom,Sierra Leone,3060.4903
Tanzania,Sierra Leone,0.0
USA,Sierra Leone,10930.3225
Uruguay,Sierra Leone,0.0
Uzbekistan,Sierra Leone,0.0
Venezuela,Sierra Leone,0.0
Serbia,Sierra Leone,0.0
Zambia,Sierra Leone,0.0
,Sierra Leone,0.0
,Sierra Leone,4372129.0
Afghanistan,Singapore,0.0
Albania,Singapore,0.0
Algeria,Singapore,0.0
Angola,Singapore,0.0
Azerbaijan,Singapore,0.0
Argentina,Singapore,0.0
Australia,Singapore,7816538.0804
Austria,Singapore,234496142.412
Bahrain,Singapore,0.0
Bangladesh,Singapore,0.0
Armenia,Singapore,0.0
Belgium,Singapore,7816538.0804
Bolivia,Singapore,0.0
Bosnia & Herzegovina,Singapore,0.0
Botswana,Singapore,0.0
Brazil,Singapore,0.0
Brunei Darussalam,Singapore,0.0
Bulgaria,Singapore,0.0
Myanmar,Singapore,0.0
Belarus,Singapore,0.0
Cambodia,Singapore,0.0
Cameroon,Singapore,0.0
Canada,Singapore,132881147.3668
Sri Lanka,Singapore,0.0
Chile,Singapore,0.0
China,Singapore,7644574242.6312
Taipei,Singapore,30633012737.0876
Colombia,Singapore,0.0
Congo (DRC),Singapore,0.0
Costa Rica,Singapore,7816538.0804
Croatia,Singapore,7816538.0804
Cuba,Singapore,0.0
Cyprus,Singapore,0.0
Czech Republic,Singapore,39082690.402
Denmark,Singapore,0.0
Dominican Republic,Singapore,0.0
Ecuador,Singapore,0.0
El Salvador,Singapore,0.0
Ethiopia,Singapore,0.0
Estonia,Singapore,0.0
Finland,Singapore,7816538.0804
France,Singapore,797286884.2008001
Georgia,Singapore,0.0
Germany,Singapore,1281912245.1856
Ghana,Singapore,0.0
Greece,Singapore,0.0
Guatemala,Singapore,0.0
Honduras,Singapore,0.0
Hong Kong,Singapore,297028447.0552
Hungary,Singapore,70348842.7236
Iceland,Singapore,0.0
India,Singapore,15633076.1608
Indonesia,Singapore,281395370.8944
Iran,Singapore,0.0
Ireland,Singapore,31266152.3216
Israel,Singapore,54715766.5628
Italy,Singapore,468992284.824
Côte d'Ivoire,Singapore,0.0
Japan,Singapore,3275129455.6876
Kazakhstan,Singapore,0.0
Jordan,Singapore,0.0
Kenya,Singapore,0.0
Korea,Singapore,9293863777.5956
Kuwait,Singapore,0.0
Kyrgyz Republic,Singapore,0.0
Lao PDR,Singapore,0.0
Lebanese Republic,Singapore,0.0
Latvia,Singapore,0.0
Libya,Singapore,0.0
Lithuania,Singapore,0.0
Luxembourg,Singapore,0.0
Macao,Singapore,0.0
Malaysia,Singapore,12826938989.9364
Mali,Singapore,0.0
Malta,Singapore,140697685.4472
Mauritius,Singapore,0.0
Mexico,Singapore,125064609.2864
Mongolia,Singapore,0.0
Moldova,Singapore,0.0
Morocco,Singapore,132881147.3668
Mozambique,Singapore,0.0
Oman,Singapore,0.0
Namibia,Singapore,0.0
Nepal,Singapore,0.0
Netherlands,Singapore,23449614.241199996
New Zealand,Singapore,0.0
Nicaragua,Singapore,0.0
Nigeria,Singapore,0.0
Norway,Singapore,0.0
Pakistan,Singapore,0.0
Panama,Singapore,0.0
Paraguay,Singapore,0.0
Peru,Singapore,0.0
Philippines,Singapore,4893152838.3304
Poland,Singapore,0.0
Portugal,Singapore,148514223.5276
Qatar,Singapore,0.0
Romania,Singapore,0.0
Russian Federation,Singapore,0.0
Saudi Arabia,Singapore,0.0
Senegal,Singapore,0.0
Slovak Republic,Singapore,0.0
Viet Nam,Singapore,914534955.4068
Slovenia,Singapore,0.0
South Africa,Singapore,0.0
Zimbabwe,Singapore,0.0
Spain,Singapore,0.0
Sudan,Singapore,0.0
Sweden,Singapore,7816538.0804
Switzerland,Singapore,15633076.1608
Thailand,Singapore,2102648743.6276
Trinidad and Tobago,Singapore,0.0
United Arab Emirates,Singapore,0.0
Tunisia,Singapore,0.0
Turkey,Singapore,0.0
Uganda,Singapore,0.0
Ukraine,Singapore,0.0
North Macedonia,Singapore,0.0
Egypt,Singapore,0.0
United Kingdom,Singapore,78165380.804
Tanzania,Singapore,0.0
USA,Singapore,2149547972.11
Uruguay,Singapore,0.0
Uzbekistan,Singapore,0.0
Venezuela,Singapore,0.0
Serbia,Singapore,0.0
Zambia,Singapore,0.0
,Singapore,0.0
,Singapore,78165380804.0
Afghanistan,Slovak Republic,0.0
Albania,Slovak Republic,0.0
Algeria,Slovak Republic,0.0
Angola,Slovak Republic,0.0
Azerbaijan,Slovak Republic,0.0
Argentina,Slovak Republic,0.0
Australia,Slovak Republic,233916.6404
Austria,Slovak Republic,11227998.7392
Bahrain,Slovak Republic,0.0
Bangladesh,Slovak Republic,0.0
Armenia,Slovak Republic,0.0
Belgium,Slovak Republic,11227998.7392
Bolivia,Slovak Republic,0.0
Bosnia & Herzegovina,Slovak Republic,0.0
Botswana,Slovak Republic,0.0
Brazil,Slovak Republic,7953165.7736
Brunei Darussalam,Slovak Republic,0.0
Bulgaria,Slovak Republic,1988291.4434
Myanmar,Slovak Republic,0.0
Belarus,Slovak Republic,0.0
Cambodia,Slovak Republic,0.0
Cameroon,Slovak Republic,0.0
Canada,Slovak Republic,584791.601
Sri Lanka,Slovak Republic,0.0
Chile,Slovak Republic,0.0
China,Slovak Republic,226548266.2274
Taipei,Slovak Republic,94970156.0024
Colombia,Slovak Republic,0.0
Congo (DRC),Slovak Republic,0.0
Costa Rica,Slovak Republic,2573083.0444
Croatia,Slovak Republic,233916.6404
Cuba,Slovak Republic,0.0
Cyprus,Slovak Republic,116958.3202
Czech Republic,Slovak Republic,20233789.3946
Denmark,Slovak Republic,935666.5616
Dominican Republic,Slovak Republic,0.0
Ecuador,Slovak Republic,0.0
El Salvador,Slovak Republic,0.0
Ethiopia,Slovak Republic,0.0
Estonia,Slovak Republic,0.0
Finland,Slovak Republic,467833.2808
France,Slovak Republic,6666624.2514
Georgia,Slovak Republic,0.0
Germany,Slovak Republic,281986510.0022
Ghana,Slovak Republic,0.0
Greece,Slovak Republic,350874.9606
Guatemala,Slovak Republic,0.0
Honduras,Slovak Republic,0.0
Hong Kong,Slovak Republic,5146166.0888
Hungary,Slovak Republic,11344957.0594
Iceland,Slovak Republic,0.0
India,Slovak Republic,818708.2413999999
Indonesia,Slovak Republic,2806999.6848
Iran,Slovak Republic,0.0
Ireland,Slovak Republic,5613999.3696
Israel,Slovak Republic,1286541.5222
Italy,Slovak Republic,8771874.015
Côte d'Ivoire,Slovak Republic,0.0
Japan,Slovak Republic,52514285.7698
Kazakhstan,Slovak Republic,0.0
Jordan,Slovak Republic,0.0
Kenya,Slovak Republic,0.0
Korea,Slovak Republic,40350620.469000004
Kuwait,Slovak Republic,0.0
Kyrgyz Republic,Slovak Republic,0.0
Lao PDR,Slovak Republic,0.0
Lebanese Republic,Slovak Republic,0.0
Latvia,Slovak Republic,0.0
Libya,Slovak Republic,0.0
Lithuania,Slovak Republic,116958.3202
Luxembourg,Slovak Republic,1169583.202
Macao,Slovak Republic,0.0
Malaysia,Slovak Republic,73800700.0462
Mali,Slovak Republic,0.0
Malta,Slovak Republic,818708.2413999999
Mauritius,Slovak Republic,0.0
Mexico,Slovak Republic,2806999.6848
Mongolia,Slovak Republic,0.0
Moldova,Slovak Republic,0.0
Morocco,Slovak Republic,4912249.4484
Mozambique,Slovak Republic,0.0
Oman,Slovak Republic,0.0
Namibia,Slovak Republic,233916.6404
Nepal,Slovak Republic,0.0
Netherlands,Slovak Republic,46432453.1194
New Zealand,Slovak Republic,116958.3202
Nicaragua,Slovak Republic,0.0
Nigeria,Slovak Republic,0.0
Norway,Slovak Republic,350874.9606
Pakistan,Slovak Republic,0.0
Panama,Slovak Republic,0.0
Paraguay,Slovak Republic,0.0
Peru,Slovak Republic,0.0
Philippines,Slovak Republic,17660706.3502
Poland,Slovak Republic,19298122.833
Portugal,Slovak Republic,233916.6404
Qatar,Slovak Republic,0.0
Romania,Slovak Republic,16491123.1482
Russian Federation,Slovak Republic,0.0
Saudi Arabia,Slovak Republic,0.0
Senegal,Slovak Republic,0.0
Singapore,Slovak Republic,4795291.1282
Viet Nam,Slovak Republic,3742666.2464
Slovenia,Slovak Republic,1403499.8424
South Africa,Slovak Republic,0.0
Zimbabwe,Slovak Republic,0.0
Spain,Slovak Republic,3976582.8868
Sudan,Slovak Republic,0.0
Sweden,Slovak Republic,1403499.8424
Switzerland,Slovak Republic,5263124.409
Thailand,Slovak Republic,53216035.691
Trinidad and Tobago,Slovak Republic,0.0
United Arab Emirates,Slovak Republic,0.0
Tunisia,Slovak Republic,116958.3202
Turkey,Slovak Republic,233916.6404
Uganda,Slovak Republic,0.0
Ukraine,Slovak Republic,0.0
North Macedonia,Slovak Republic,116958.3202
Egypt,Slovak Republic,0.0
United Kingdom,Slovak Republic,3976582.8868
Tanzania,Slovak Republic,0.0
USA,Slovak Republic,58011326.8192
Uruguay,Slovak Republic,0.0
Uzbekistan,Slovak Republic,0.0
Venezuela,Slovak Republic,0.0
Serbia,Slovak Republic,116958.3202
Zambia,Slovak Republic,0.0
,Slovak Republic,51578619.2082
,Slovak Republic,1169583202.0
Afghanistan,Viet Nam,0.0
Albania,Viet Nam,0.0
Algeria,Viet Nam,0.0
Angola,Viet Nam,0.0
Azerbaijan,Viet Nam,0.0
Argentina,Viet Nam,0.0
Australia,Viet Nam,4990910.6521000005
Austria,Viet Nam,4990910.6521000005
Bahrain,Viet Nam,0.0
Bangladesh,Viet Nam,0.0
Armenia,Viet Nam,0.0
Belgium,Viet Nam,0.0
Bolivia,Viet Nam,0.0
Bosnia & Herzegovina,Viet Nam,0.0
Botswana,Viet Nam,0.0
Brazil,Viet Nam,19963642.608400002
Brunei Darussalam,Viet Nam,0.0
Bulgaria,Viet Nam,0.0
Myanmar,Viet Nam,4990910.6521000005
Belarus,Viet Nam,0.0
Cambodia,Viet Nam,0.0
Cameroon,Viet Nam,0.0
Canada,Viet Nam,0.0
Sri Lanka,Viet Nam,0.0
Chile,Viet Nam,0.0
China,Viet Nam,10630639688.973
Taipei,Viet Nam,7146984053.8071995
Colombia,Viet Nam,0.0
Congo (DRC),Viet Nam,0.0
Costa Rica,Viet Nam,4990910.6521000005
Croatia,Viet Nam,0.0
Cuba,Viet Nam,0.0
Cyprus,Viet Nam,0.0
Czech Republic,Viet Nam,4990910.6521000005
Denmark,Viet Nam,4990910.6521000005
Dominican Republic,Viet Nam,0.0
Ecuador,Viet Nam,0.0
El Salvador,Viet Nam,0.0
Ethiopia,Viet Nam,0.0
Estonia,Viet Nam,0.0
Finland,Viet Nam,0.0
France,Viet Nam,54900017.1731
Georgia,Viet Nam,0.0
Germany,Viet Nam,49909106.521
Ghana,Viet Nam,0.0
Greece,Viet Nam,0.0
Guatemala,Viet Nam,0.0
Honduras,Viet Nam,0.0
Hong Kong,Viet Nam,194645515.4319
Hungary,Viet Nam,9981821.304200001
Iceland,Viet Nam,0.0
India,Viet Nam,54900017.1731
Indonesia,Viet Nam,24954553.2605
Iran,Viet Nam,0.0
Ireland,Viet Nam,3823037559.5086
Israel,Viet Nam,753627508.4671
Italy,Viet Nam,9981821.304200001
Côte d'Ivoire,Viet Nam,0.0
Japan,Viet Nam,4342092267.327
Kazakhstan,Viet Nam,0.0
Jordan,Viet Nam,0.0
Kenya,Viet Nam,0.0
Korea,Viet Nam,14458668159.133701
Kuwait,Viet Nam,0.0
Kyrgyz Republic,Viet Nam,0.0
Lao PDR,Viet Nam,0.0
Lebanese Republic,Viet Nam,0.0
Latvia,Viet Nam,0.0
Libya,Viet Nam,0.0
Lithuania,Viet Nam,0.0
Luxembourg,Viet Nam,0.0
Macao,Viet Nam,0.0
Malaysia,Viet Nam,1267691305.6334
Mali,Viet Nam,0.0
Malta,Viet Nam,24954553.2605
Mauritius,Viet Nam,0.0
Mexico,Viet Nam,199636426.084
Mongolia,Viet Nam,0.0
Moldova,Viet Nam,0.0
Morocco,Viet Nam,4990910.6521000005
Mozambique,Viet Nam,0.0
Oman,Viet Nam,0.0
Namibia,Viet Nam,0.0
Nepal,Viet Nam,0.0
Netherlands,Viet Nam,14972731.956299998
New Zealand,Viet Nam,0.0
Nicaragua,Viet Nam,0.0
Nigeria,Viet Nam,0.0
Norway,Viet Nam,0.0
Pakistan,Viet Nam,0.0
Panama,Viet Nam,0.0
Paraguay,Viet Nam,0.0
Peru,Viet Nam,0.0
Philippines,Viet Nam,628854742.1646
Poland,Viet Nam,0.0
Portugal,Viet Nam,19963642.608400002
Qatar,Viet Nam,0.0
Romania,Viet Nam,0.0
Russian Federation,Viet Nam,0.0
Saudi Arabia,Viet Nam,0.0
Senegal,Viet Nam,0.0
Singapore,Viet Nam,593918367.5999
Slovak Republic,Viet Nam,4990910.6521000005
Slovenia,Viet Nam,0.0
South Africa,Viet Nam,0.0
Zimbabwe,Viet Nam,0.0
Spain,Viet Nam,4990910.6521000005
Sudan,Viet Nam,0.0
Sweden,Viet Nam,0.0
Switzerland,Viet Nam,84845481.08569999
Thailand,Viet Nam,798545704.336
Trinidad and Tobago,Viet Nam,0.0
United Arab Emirates,Viet Nam,0.0
Tunisia,Viet Nam,0.0
Turkey,Viet Nam,0.0
Uganda,Viet Nam,0.0
Ukraine,Viet Nam,0.0
North Macedonia,Viet Nam,0.0
Egypt,Viet Nam,0.0
United Kingdom,Viet Nam,4990910.6521000005
Tanzania,Viet Nam,0.0
USA,Viet Nam,4646537817.1051
Uruguay,Viet Nam,0.0
Uzbekistan,Viet Nam,0.0
Venezuela,Viet Nam,0.0
Serbia,Viet Nam,0.0
Zambia,Viet Nam,0.0
,Viet Nam,0.0
,Viet Nam,49909106521.0
Afghanistan,Slovenia,0.0
Albania,Slovenia,0.0
Algeria,Slovenia,0.0
Angola,Slovenia,0.0
Azerbaijan,Slovenia,0.0
Argentina,Slovenia,0.0
Australia,Slovenia,562458.3947999999
Austria,Slovenia,8061903.6588
Bahrain,Slovenia,0.0
Bangladesh,Slovenia,0.0
Armenia,Slovenia,0.0
Belgium,Slovenia,5437097.8164
Bolivia,Slovenia,0.0
Bosnia & Herzegovina,Slovenia,0.0
Botswana,Slovenia,0.0
Brazil,Slovenia,0.0
Brunei Darussalam,Slovenia,0.0
Bulgaria,Slovenia,1593632.1186
Myanmar,Slovenia,0.0
Belarus,Slovenia,46871.532900000006
Cambodia,Slovenia,0.0
Cameroon,Slovenia,0.0
Canada,Slovenia,46871.532900000006
Sri Lanka,Slovenia,46871.532900000006
Chile,Slovenia,0.0
China,Slovenia,244763144.8038
Taipei,Slovenia,19498557.6864
Colombia,Slovenia,0.0
Congo (DRC),Slovenia,0.0
Costa Rica,Slovenia,187486.13160000002
Croatia,Slovenia,1359274.4541
Cuba,Slovenia,0.0
Cyprus,Slovenia,0.0
Czech Republic,Slovenia,3890337.2307
Denmark,Slovenia,281229.19739999995
Dominican Republic,Slovenia,0.0
Ecuador,Slovenia,0.0
El Salvador,Slovenia,0.0
Ethiopia,Slovenia,0.0
Estonia,Slovenia,0.0
Finland,Slovenia,140614.59869999997
France,Slovenia,1499889.0528000002
Georgia,Slovenia,0.0
Germany,Slovenia,52214887.6506
Ghana,Slovenia,0.0
Greece,Slovenia,46871.532900000006
Guatemala,Slovenia,0.0
Honduras,Slovenia,0.0
Hong Kong,Slovenia,2062347.4476
Hungary,Slovenia,1171788.3225
Iceland,Slovenia,0.0
India,Slovenia,421843.7961
Indonesia,Slovenia,2296705.1121
Iran,Slovenia,0.0
Ireland,Slovenia,1359274.4541
Israel,Slovenia,468715.329
Italy,Slovenia,8999334.316799998
Côte d'Ivoire,Slovenia,0.0
Japan,Slovenia,6702629.2047
Kazakhstan,Slovenia,0.0
Jordan,Slovenia,0.0
Kenya,Slovenia,0.0
Korea,Slovenia,3609108.0333000002
Kuwait,Slovenia,0.0
Kyrgyz Republic,Slovenia,0.0
Lao PDR,Slovenia,0.0
Lebanese Republic,Slovenia,0.0
Latvia,Slovenia,0.0
Libya,Slovenia,0.0
Lithuania,Slovenia,0.0
Luxembourg,Slovenia,281229.19739999995
Macao,Slovenia,0.0
Malaysia,Slovenia,34872420.4776
Mali,Slovenia,0.0
Malta,Slovenia,749944.5264000001
Mauritius,Slovenia,0.0
Mexico,Slovenia,2343576.645
Mongolia,Slovenia,0.0
Moldova,Slovenia,0.0
Morocco,Slovenia,187486.13160000002
Mozambique,Slovenia,0.0
Oman,Slovenia,0.0
Namibia,Slovenia,0.0
Nepal,Slovenia,0.0
Netherlands,Slovenia,6046427.7441
New Zealand,Slovenia,0.0
Nicaragua,Slovenia,0.0
Nigeria,Slovenia,0.0
Norway,Slovenia,187486.13160000002
Pakistan,Slovenia,0.0
Panama,Slovenia,0.0
Paraguay,Slovenia,0.0
Peru,Slovenia,0.0
Philippines,Slovenia,5483969.3493
Poland,Slovenia,2062347.4476
Portugal,Slovenia,515586.8619
Qatar,Slovenia,0.0
Romania,Slovenia,562458.3947999999
Russian Federation,Slovenia,46871.532900000006
Saudi Arabia,Slovenia,0.0
Senegal,Slovenia,0.0
Singapore,Slovenia,1265531.3883
Slovak Republic,Slovenia,984302.1908999999
Viet Nam,Slovenia,1640503.6515
South Africa,Slovenia,0.0
Zimbabwe,Slovenia,0.0
Spain,Slovenia,984302.1908999999
Sudan,Slovenia,0.0
Sweden,Slovenia,1078045.2567
Switzerland,Slovenia,3187264.2372
Thailand,Slovenia,8343132.8562
Trinidad and Tobago,Slovenia,0.0
United Arab Emirates,Slovenia,140614.59869999997
Tunisia,Slovenia,0.0
Turkey,Slovenia,984302.1908999999
Uganda,Slovenia,0.0
Ukraine,Slovenia,0.0
North Macedonia,Slovenia,187486.13160000002
Egypt,Slovenia,0.0
United Kingdom,Slovenia,1593632.1186
Tanzania,Slovenia,0.0
USA,Slovenia,27279232.147800002
Uruguay,Slovenia,0.0
Uzbekistan,Slovenia,0.0
Venezuela,Slovenia,0.0
Serbia,Slovenia,703072.9935
Zambia,Slovenia,0.0
,Slovenia,46871.532900000006
,Slovenia,468715329.0
Afghanistan,South Africa,0.0
Albania,South Africa,0.0
Algeria,South Africa,0.0
Angola,South Africa,0.0
Azerbaijan,South Africa,0.0
Argentina,South Africa,0.0
Australia,South Africa,669663.3015000001
Austria,South Africa,1919701.4643
Bahrain,South Africa,0.0
Bangladesh,South Africa,0.0
Armenia,South Africa,0.0
Belgium,South Africa,491086.42110000004
Bolivia,South Africa,0.0
Bosnia & Herzegovina,South Africa,0.0
Botswana,South Africa,0.0
Brazil,South Africa,6651988.7949
Brunei Darussalam,South Africa,0.0
Bulgaria,South Africa,44644.2201
Myanmar,South Africa,0.0
Belarus,South Africa,0.0
Cambodia,South Africa,0.0
Cameroon,South Africa,0.0
Canada,South Africa,803595.9617999999
Sri Lanka,South Africa,0.0
Chile,South Africa,44644.2201
China,South Africa,274383376.7346
Taipei,South Africa,23259638.6721
Colombia,South Africa,0.0
Congo (DRC),South Africa,0.0
Costa Rica,South Africa,133932.6603
Croatia,South Africa,44644.2201
Cuba,South Africa,0.0
Cyprus,South Africa,0.0
Czech Republic,South Africa,312509.5407
Denmark,South Africa,223221.1005
Dominican Republic,South Africa,44644.2201
Ecuador,South Africa,0.0
El Salvador,South Africa,0.0
Ethiopia,South Africa,0.0
Estonia,South Africa,44644.2201
Finland,South Africa,312509.5407
France,South Africa,5446594.852200001
Georgia,South Africa,0.0
Germany,South Africa,7678805.8572
Ghana,South Africa,0.0
Greece,South Africa,0.0
Guatemala,South Africa,0.0
Honduras,South Africa,0.0
Hong Kong,South Africa,1875057.2441999998
Hungary,South Africa,133932.6603
Iceland,South Africa,44644.2201
India,South Africa,11161055.025
Indonesia,South Africa,669663.3015000001
Iran,South Africa,0.0
Ireland,South Africa,223221.1005
Israel,South Africa,223221.1005
Italy,South Africa,6473411.9145
Côte d'Ivoire,South Africa,0.0
Japan,South Africa,4107268.2492
Kazakhstan,South Africa,0.0
Jordan,South Africa,0.0
Kenya,South Africa,0.0
Korea,South Africa,5982325.4934
Kuwait,South Africa,0.0
Kyrgyz Republic,South Africa,625019.0814
Lao PDR,South Africa,0.0
Lebanese Republic,South Africa,0.0
Latvia,South Africa,0.0
Libya,South Africa,0.0
Lithuania,South Africa,89288.4402
Luxembourg,South Africa,0.0
Macao,South Africa,0.0
Malaysia,South Africa,13303977.5898
Mali,South Africa,0.0
Malta,South Africa,178576.8804
Mauritius,South Africa,267865.3206
Mexico,South Africa,7143075.216
Mongolia,South Africa,0.0
Moldova,South Africa,0.0
Morocco,South Africa,178576.8804
Mozambique,South Africa,0.0
Oman,South Africa,0.0
Namibia,South Africa,0.0
Nepal,South Africa,0.0
Netherlands,South Africa,3348316.5075
New Zealand,South Africa,44644.2201
Nicaragua,South Africa,0.0
Nigeria,South Africa,0.0
Norway,South Africa,223221.1005
Pakistan,South Africa,0.0
Panama,South Africa,0.0
Paraguay,South Africa,0.0
Peru,South Africa,0.0
Philippines,South Africa,6116258.153700001
Poland,South Africa,223221.1005
